USDMXN.X.Open,USDMXN.X.High,USDMXN.X.Low,USDMXN.X.Close,USDMXN.X.Volume,USDMXN.X.Adjusted
14.782,14.9545,14.665,14.9507,0,14.9507
14.9507,14.9646,14.776,14.7896,0,14.7896
14.7893,14.9606,14.775,14.9518,0,14.9518
14.952,15.0019,14.841,14.9825,0,14.9825
14.9825,15.34,14.9489,15.34,0,15.34
15.332,15.4918,15.303,15.412,0,15.412
15.412,15.4215,15.239,15.3242,0,15.3242
15.3395,15.374,15.153,15.2273,0,15.2273
15.2273,15.4392,15.188,15.389,0,15.389
15.3878,15.3878,15.074,15.174,0,15.174
15.15,15.5721,15.12,15.53,0,15.53
15.54,15.552,15.226,15.2527,0,15.2527
15.253,15.339,15.025,15.0943,0,15.0943
15.0945,15.1841,14.6378,14.6748,0,14.6748
14.6822,14.7207,14.46,14.55,0,14.55
14.5035,14.5469,14.0054,14.217,0,14.217
14.2284,14.2628,13.9615,14.15,0,14.15
14.0137,14.1796,13.8595,13.9378,0,13.9378
13.9388,14.292,13.7235,14.2593,0,14.2593
14.2357,14.2675,14.0095,14.175,0,14.175
14.096,14.401,13.9312,14.2395,0,14.2395
14.2395,14.372,14.2113,14.3595,0,14.3595
14.3584,14.4111,14.1819,14.2315,0,14.2315
14.213,14.2382,14.096,14.1904,0,14.1904
14.1923,14.3798,14.16,14.318,0,14.318
14.317,14.5634,14.2502,14.2619,0,14.2619
14.2615,14.2754,13.9989,14.1553,0,14.1553
14.155,14.1828,13.8441,13.8983,0,13.8983
13.8983,13.927,13.6904,13.8553,0,13.8553
13.8571,13.9337,13.5,13.54,0,13.54
13.5454,13.6706,13.472,13.6108,0,13.6108
13.6144,13.91,13.439,13.4687,0,13.4687
13.4572,13.6371,13.31,13.3614,0,13.3614
13.3596,13.3659,13.046,13.1463,0,13.1463
13.1549,13.172,13.0495,13.084,0,13.084
13.059,13.1926,13.0168,13.1008,0,13.1008
13.1029,13.2796,13.0306,13.2246,0,13.2246
13.2301,13.2709,12.99,13.0094,0,13.0094
13.0206,13.176,12.998,13.0884,0,13.0884
13.0883,13.212,12.981,13.109,0,13.109
13.076,13.4787,13.0691,13.45,0,13.45
13.4124,13.437,13.026,13.1591,0,13.1591
13.1591,13.2632,13.094,13.2484,0,13.2484
13.258,13.3473,13.152,13.1634,0,13.1634
13.14,13.3405,13.0568,13.32,0,13.32
13.5746,14.0765,13.4961,14.0236,0,14.0236
14.0237,14.1292,13.7818,13.8157,0,13.8157
13.8157,13.87,13.5616,13.7345,0,13.7345
13.7345,13.9446,13.706,13.8116,0,13.8116
13.8134,13.860900000000001,13.726,13.726,0,13.726
13.7561,13.79,13.2055,13.221,0,13.221
13.2342,13.304,13.123,13.2748,0,13.2748
13.2748,13.3063,13.0977,13.119,0,13.119
13.1171,13.2416,12.95,13.1572,0,13.1572
13.1572,13.1743,12.977,13.001,0,13.001
13.001,13.291,12.992,13.291,0,13.291
13.2917,13.2967,13.115,13.2204,0,13.2204
13.2203,13.385,13.144,13.335,0,13.335
13.3357,13.3818,13.172,13.2122,0,13.2122
13.2122,13.2853,13.145,13.242,0,13.242
13.231,13.2834,12.9718,13.0169,0,13.0169
13.018,13.0205,12.8812,12.9555,0,12.9555
12.931,13.0373,12.8147,13.0335,0,13.0335
13.0373,13.1976,12.9861,13.1092,0,13.1092
13.1092,13.2063,13.075,13.152,0,13.152
13.139,13.206,13.011,13.152,0,13.152
13.152,13.244,13.084,13.1617,0,13.1617
13.1667,13.2751,13.095,13.2588,0,13.2588
13.2695,13.2724,13.171,13.212,0,13.212
13.212,13.2149,13.0342,13.107,0,13.107
13.132,13.6571,12.966,13.236,0,13.236
13.2422,13.3116,13.139,13.1824,0,13.1824
13.1807,13.3842,13.144,13.3413,0,13.3413
13.3536,13.3719,13.148,13.1905,0,13.1905
13.2052,13.3106,13.101,13.276,0,13.276
13.272,13.5062,13.225,13.4308,0,13.4308
13.421,13.6177,13.37,13.599,0,13.599
13.599,13.7042,13.51,13.5899,0,13.5899
13.587,13.669,13.309,13.3642,0,13.3642
13.3725,13.4453,13.344,13.4123,0,13.4123
13.3943,13.562,13.346,13.3761,0,13.3761
13.376,13.5019,13.283,13.462,0,13.462
13.477,13.5184,13.336,13.4192,0,13.4192
13.437,13.47,13.324,13.3896,0,13.3896
13.3895,13.4133,13.2442,13.327,0,13.327
13.3555,13.4725,13.2569,13.2957,0,13.2957
13.2942,13.4004,13.2378,13.4004,0,13.4004
13.3895,13.4376,13.2438,13.2797,0,13.2797
13.2825,13.3,13.174,13.2333,0,13.2333
13.2265,13.286,13.125,13.157,0,13.157
13.2071,13.2735,13.14,13.1773,0,13.1773
13.1773,13.2002,13.1,13.179,0,13.179
13.1784,13.1897,13.034,13.1242,0,13.1242
13.1227,13.298,13.072,13.2571,0,13.2571
13.2582,13.682,13.189,13.195,0,13.195
13.2445,13.3762,13.202,13.2319,0,13.2319
13.2313,13.417,13.163,13.383,0,13.383
13.381,13.6295,13.35,13.5285,0,13.5285
13.525,13.62,13.426,13.5385,0,13.5385
13.547,13.753,13.506,13.664,0,13.664
13.6775,13.844,13.653,13.7057,0,13.7057
13.7007,13.83,13.627,13.727,0,13.727
13.74,13.7435,13.498,13.5402,0,13.5402
13.5416,13.644,13.485,13.5431,0,13.5431
13.5495,13.642,13.294,13.366,0,13.366
13.337,13.3498,13.165,13.2937,0,13.2937
13.297,13.379,13.185,13.306,0,13.306
13.3071,13.323,13.173,13.2201,0,13.2201
13.2147,13.256,13.122,13.2389,0,13.2389
13.2398,13.252,13.133,13.18,0,13.18
13.2034,13.298,13.109,13.2642,0,13.2642
13.2692,13.31,13.165,13.2195,0,13.2195
13.2195,13.307,13.177,13.2525,0,13.2525
13.239,13.284,13.154,13.2522,0,13.2522
13.2537,13.2572,13.124,13.149,0,13.149
13.2038,13.2155,13.057,13.087,0,13.087
13.1135,13.171,13.062,13.1292,0,13.1292
13.1292,13.165,12.972,13.0327,0,13.0327
13.0327,13.071,12.906,13.0387,0,13.0387
13.047,13.0618,12.864,12.93,0,12.93
12.9757,12.9767,12.845,12.9,0,12.9
12.916,13.0448,12.88,13.0125,0,13.0125
13.014,13.1432,12.915,12.9488,0,12.9488
12.9488,12.9557,12.753,12.8565,0,12.8565
12.8487,12.8992,12.702,12.837,0,12.837
12.8446,13.517,12.839,12.996,0,12.996
12.997,13.0086,12.888,12.9267,0,12.9267
12.9267,12.9875,12.83,12.8817,0,12.8817
12.8812,12.9,12.798,12.8787,0,12.8787
12.8787,12.912,12.756,12.825,0,12.825
12.8248,12.9395,12.744,12.899,0,12.899
12.9217,13.0155,12.819,13.0115,0,13.0115
13.008,13.188,12.957,13.146,0,13.146
13.1545,13.2853,13.083,13.2331,0,13.2331
13.2331,13.288,13.14,13.23,0,13.23
13.2395,13.3651,13.191,13.3528,0,13.3528
13.3528,13.6807,13.307,13.622,0,13.622
13.615,13.789,13.543,13.6378,0,13.6378
13.632,13.6413,13.482,13.5257,0,13.5257
13.5257,13.6,13.3,13.32,0,13.32
13.35,13.4067,13.312,13.357,0,13.357
13.3579,13.372,13.222,13.341,0,13.341
13.3475,13.477,13.278,13.4285,0,13.4285
13.432,13.5436,13.336,13.343,0,13.343
13.344,13.425,13.278,13.321,0,13.321
13.311,13.5264,13.311,13.353,0,13.353
13.3615,13.3813,13.244,13.3014,0,13.3014
13.294,13.3,13.114,13.1851,0,13.1851
13.1782,13.284,13.122,13.2699,0,13.2699
13.2699,13.713,13.173,13.24,0,13.24
13.263,13.4067,13.248,13.3787,0,13.3787
13.387,13.3966,13.242,13.3376,0,13.3376
13.3376,13.426,13.246,13.371,0,13.371
13.36,13.545,13.3,13.5085,0,13.5085
13.5085,13.6101,13.4541,13.5543,0,13.5543
13.562,13.6045,13.406,13.5335,0,13.5335
13.5373,13.5854,13.498,13.529,0,13.529
13.5356,13.5356,13.445,13.5067,0,13.5067
13.5134,13.7768,13.4946,13.7558,0,13.7558
13.7558,13.8098,13.5814,13.6267,0,13.6267
13.615,13.6838,13.584,13.6104,0,13.6104
13.6104,13.6129,13.438,13.4657,0,13.4657
13.474,13.5312,13.3499,13.3677,0,13.3677
13.3716,13.3815,13.1995,13.2438,0,13.2438
13.2486,13.3148,13.2105,13.2826,0,13.2826
13.2754,13.3045,13.1787,13.2217,0,13.2217
13.2327,13.2438,13.0934,13.1029,0,13.1029
13.1097,13.21,13.021,13.0664,0,13.0664
13.0654,13.1238,13.0375,13.0736,0,13.0736
13.0735,13.1747,13.0317,13.1045,0,13.1045
13.068,13.1185,12.905,12.9373,0,12.9373
12.9373,13.0697,12.79,13.0359,0,13.0359
13.0449,13.0788,12.8714,12.9436,0,12.9436
12.942,13.0174,12.8695,12.8987,0,12.8987
12.906,13.0868,12.8535,13.0823,0,13.0823
13.0587,13.299,13.01,13.2965,0,13.2965
13.2965,13.3637,13.2034,13.2237,0,13.2237
13.232,13.3262,13.2097,13.3135,0,13.3135
13.3217,13.3457,12.9835,13.057,0,13.057
13.0595,13.2415,12.965,13.1661,0,13.1661
13.2506,13.312,13.0622,13.217,0,13.217
13.2169,13.404,13.1886,13.2658,0,13.2658
13.266,13.3235,13.2088,13.3,0,13.3
13.2987,13.3836,13.238,13.2867,0,13.2867
13.2867,13.4377,13.266,13.4056,0,13.4056
13.4247,13.4281,13.24,13.2708,0,13.2708
13.2703,13.3422,13.1817,13.1935,0,13.1935
13.1951,13.1984,13.108,13.1576,0,13.1576
13.1578,13.2577,13.115,13.1787,0,13.1787
13.1883,13.2,13.006,13.031,0,13.031
13.0495,13.0495,12.948,12.989,0,12.989
12.9891,13.1295,12.9453,13.0478,0,13.0478
13.0475,13.0475,12.9467,13.0027,0,13.0027
12.9987,13.0839,12.9531,13.057,0,13.057
13.0565,13.1221,13.036,13.0653,0,13.0653
13.063,13.0639,12.9215,12.9656,0,12.9656
12.9664,13.0161,12.8731,12.8835,0,12.8835
12.8736,12.8959,12.7828,12.8235,0,12.8235
12.8244,13.0415,12.8084,13.02,0,13.02
13.0393,13.085,12.883,12.932,0,12.932
12.8897,12.9776,12.852,12.933,0,12.933
12.9233,12.9281,12.8348,12.849,0,12.849
12.8504,12.865,12.69,12.7031,0,12.7031
12.694,12.7187,12.5574,12.6395,0,12.6395
12.642,12.6944,12.4815,12.6551,0,12.6551
12.6421,12.7338,12.5944,12.6636,0,12.6636
12.6636,12.9782,12.651,12.923,0,12.923
12.9227,13.0182,12.8575,12.8878,0,12.8878
12.888,12.9953,12.854,12.9329,0,12.9329
12.9324,12.952,12.822,12.8827,0,12.8827
12.8874,12.9358,12.725,12.7379,0,12.7379
12.7378,12.8158,12.6443,12.6938,0,12.6938
12.695,12.739,12.6578,12.7186,0,12.7186
12.7186,12.99,12.7082,12.8754,0,12.8754
12.8755,12.9481,12.8187,12.8374,0,12.8374
12.848,12.9402,12.762,12.9233,0,12.9233
12.9242,12.967,12.819,12.882,0,12.882
12.8852,12.9285,12.846,12.9005,0,12.9005
12.9005,12.9086,12.8533,12.8537,0,12.8537
12.859,12.8635,12.827,12.86,0,12.86
12.8643,13.0483,12.8128,13.0227,0,13.0227
13.0238,13.0862,12.9504,13.0077,0,13.0077
13.0077,13.0918,12.992,13.0627,0,13.0627
13.0632,13.1355,13.0382,13.084,0,13.084
13.0681,13.0681,13.0681,13.0681,0,13.0681
13.0838,13.0882,12.859,12.8718,0,12.8718
12.865,12.8939,12.7696,12.8108,0,12.8108
12.8097,12.8409,12.712,12.7395,0,12.7395
12.7425,12.7972,12.725,12.7602,0,12.7602
12.7608,12.804,12.6791,12.6842,0,12.6842
12.6854,12.7752,12.5727,12.7336,0,12.7336
12.7326,12.8172,12.6872,12.8008,0,12.8008
12.8008,12.8113,12.694,12.694,0,12.694
12.702,12.7748,12.658,12.6702,0,12.6702
12.6695,12.7314,12.652,12.6915,0,12.6915
12.7202,12.7322,12.639,12.6582,0,12.6582
12.6543,12.7358,12.611,12.6386,0,12.6386
12.6386,12.7796,12.628,12.7519,0,12.7519
12.749,12.9628,12.68,12.9497,0,12.9497
12.9496,13.009,12.902,12.9702,0,12.9702
12.926,12.9425,12.841,12.8558,0,12.8558
12.8558,12.9704,12.7973,12.8695,0,12.8695
12.861,13.0037,12.8165,12.9465,0,12.9465
12.9426,13.0804,12.884,13.0498,0,13.0498
13.0498,13.0988,12.933,13.0835,0,13.0835
13.0676,13.0903,12.8648,12.8876,0,12.8876
12.875,12.9356,12.835,12.8728,0,12.8728
12.865,12.9703,12.825,12.9482,0,12.9482
12.9463,13.1719,12.933,13.1533,0,13.1533
13.1532,13.2483,13.099,13.127,0,13.127
13.162,13.2394,13.105,13.2303,0,13.2303
13.2281,13.2313,12.984,12.9923,0,12.9923
12.9923,13.13115,12.9755,13.10525,0,13.10525
13.10525,13.1285,12.9215,12.934,0,12.934
12.9373,13.0534,12.9162,12.9337,0,12.9337
12.9337,12.9701,12.906,12.93411,0,12.93411
12.94227,12.94227,12.827,12.8404,0,12.8404
12.8404,12.9053,12.807,12.87119,0,12.87119
12.8715,12.9013,12.802,12.8884,0,12.8884
12.887,12.922,12.781,12.8,0,12.8
12.7851,12.8213,12.74,12.8054,0,12.8054
12.80029,12.9312,12.765,12.9219,0,12.9219
12.9253,12.9253,12.796,12.80229,0,12.80229
12.80229,12.88913,12.7845,12.793,0,12.793
12.7928,12.81264,12.738,12.7684,0,12.7684
12.75864,12.773,12.722,12.7293,0,12.7293
12.73175,12.7531,12.689,12.7286,0,12.7286
12.7261,12.7316,12.671,12.6991,0,12.6991
12.7006,12.7296,12.679,12.7075,0,12.7075
12.705,12.7179,12.619,12.6241,0,12.6241
12.6097,12.68994,12.596,12.6658,0,12.6658
12.668,12.701,12.612,12.6236,0,12.6236
12.61903,12.6401,12.581,12.5868,0,12.5868
12.5913,12.63349,12.554,12.5677,0,12.5677
12.565,12.5804,12.518,12.518,0,12.518
12.55,12.5778,12.5233,12.5365,0,12.5365
12.529,12.5501,12.506,12.5159,0,12.5159
12.5139,12.5171,12.428,12.4522,0,12.4522
12.4522,12.532,12.427,12.5139,0,12.5139
12.5139,12.6035,12.491,12.5613,0,12.5613
12.56369,12.6897,12.5172,12.5177,0,12.5177
12.52059,12.591,12.467,12.4858,0,12.4858
12.4873,12.591,12.477,12.5809,0,12.5809
12.5808,12.5808,12.4717,12.546,0,12.546
12.54844,12.54844,12.415,12.4963,0,12.4963
12.4863,12.543,12.4095,12.421,0,12.421
12.4231,12.458,12.3526,12.3548,0,12.3548
12.3535,12.37579,12.293,12.3553,0,12.3553
12.3518,12.37169,12.283,12.30621,0,12.30621
12.301,12.326,12.283,12.294,0,12.294
12.285,12.29925,12.215,12.236,0,12.236
12.2401,12.298,12.205,12.2131,0,12.2131
12.2145,12.3161,12.191,12.2924,0,12.2924
12.2894,12.33422,12.206,12.2116,0,12.2116
12.2107,12.2299,12.174,12.174,0,12.174
12.188,12.2242,12.146,12.1522,0,12.1522
12.1539,12.2298,12.1516,12.1813,0,12.1813
12.1784,12.2106,12.137,12.1838,0,12.1838
12.1838,12.2681,12.15,12.1663,0,12.1663
12.1663,12.3263,12.137,12.2647,0,12.2647
12.28639,12.351,12.229,12.23601,0,12.23601
12.2321,12.247,12.194,12.208,0,12.208
12.208,12.21822,12.145,12.1723,0,12.1723
12.1733,12.2734,12.16,12.1997,0,12.1997
12.20369,12.235,12.166,12.17,0,12.17
12.1726,12.1901,12.122,12.136,0,12.136
12.1416,12.3858,12.138,12.3697,0,12.3697
12.37329,12.4525,12.276,12.3316,0,12.3316
12.33344,12.35542,12.166,12.1912,0,12.1912
12.1902,12.3114,12.162,12.3018,0,12.3018
12.2915,12.311,12.22321,12.254,0,12.254
12.2536,12.5445,12.2464,12.539,0,12.539
12.5385,12.7524,12.4917,12.7272,0,12.7272
12.73169,13.2677,12.6636,12.9724,0,12.9724
12.989,13.107,12.774,12.823,0,12.823
12.7249,12.78,12.4461,12.4471,0,12.4471
12.4466,12.5796,12.427,12.51429,0,12.51429
12.5084,12.54915,12.3429,12.3704,0,12.3704
12.366,12.4283,12.314,12.4222,0,12.4222
12.4176,12.648,12.3935,12.5808,0,12.5808
12.57079,12.809,12.5408,12.5816,0,12.5816
12.5809,12.78005,12.506,12.7744,0,12.7744
12.7763,12.9721,12.7174,12.8055,0,12.8055
12.8063,13.2114,12.7704,13.1113,0,13.1113
13.1229,13.20259,12.9379,12.9404,0,12.9404
12.9452,13.0599,12.868,13.0199,0,13.0199
13.02349,13.3736,12.955,12.9971,0,12.9971
12.9969,13.1226,12.924,13.078,0,13.078
13.0783,13.0788,12.7758,12.7961,0,12.7961
12.786,12.9578,12.759,12.9368,0,12.9368
12.93714,12.9438,12.8591,12.90679,0,12.90679
12.91679,13.041,12.84406,12.9625,0,12.9625
12.9611,12.9891,12.7693,12.7693,0,12.7693
12.7698,12.8596,12.719,12.75,0,12.75
12.75294,13.0072,12.726,12.9523,0,12.9523
12.96059,13.0198,12.857,12.9802,0,12.9802
12.9802,12.9823,12.8502,12.8503,0,12.8503
12.85481,12.8798,12.782,12.8551,0,12.8551
12.8554,12.874,12.6747,12.6847,0,12.6847
12.6833,12.733,12.6464,12.6496,0,12.6496
12.6482,12.7162,12.5645,12.6831,0,12.6831
12.6821,12.7169,12.564,12.5719,0,12.5719
12.5711,12.6438,12.5591,12.5911,0,12.5911
12.5943,12.62,12.5263,12.5808,0,12.5808
12.5808,12.5844,12.518,12.5398,0,12.5398
12.4791,12.5638,12.413,12.5331,0,12.5331
12.533,12.6221,12.484,12.614,0,12.614
12.6149,12.7195,12.5674,12.6234,0,12.6234
12.623,12.7542,12.6134,12.7143,0,12.7143
12.713,12.7625,12.633,12.6404,0,12.6404
12.6505,12.7342,12.614,12.7242,0,12.7242
12.7237,12.89429,12.7046,12.892,0,12.892
12.8919,12.94,12.787,12.9297,0,12.9297
12.926,13.0782,12.8855,13.003,0,13.003
13.007,13.1311,12.982,13.0781,0,13.0781
13.0401,13.1632,13.0158,13.0519,0,13.0519
13.0525,13.0957,12.913,12.959,0,12.959
12.9594,13.0287,12.8289,12.8369,0,12.8369
12.8369,12.863,12.754,12.7659,0,12.7659
12.7635,12.80337,12.745,12.7659,0,12.7659
12.7632,12.83953,12.7573,12.8188,0,12.8188
12.8182,12.837,12.6634,12.673,0,12.673
12.6787,12.748,12.661,12.704,0,12.704
12.7093,12.8297,12.6509,12.7625,0,12.7625
12.763,12.9572,12.759,12.9115,0,12.9115
12.89754,12.9498,12.858,12.89104,0,12.89104
12.8902,12.9516,12.743,12.7523,0,12.7523
12.7522,12.8947,12.715,12.8519,0,12.8519
12.852,12.8668,12.728,12.7507,0,12.7507
12.75,12.8008,12.703,12.7322,0,12.7322
12.717,12.7337,12.6629,12.6721,0,12.6721
12.6681,12.6964,12.603,12.6729,0,12.6729
12.6681,12.7234,12.623,12.70529,0,12.70529
12.7045,12.7619,12.636,12.71529,0,12.71529
12.7218,12.7531,12.6221,12.633,0,12.633
12.63784,12.6451,12.5353,12.56779,0,12.56779
12.5737,12.6344,12.56,12.5835,0,12.5835
12.5796,12.6092,12.51,12.5141,0,12.5141
12.5142,12.5743,12.474,12.5508,0,12.5508
12.55,12.7413,12.529,12.6848,0,12.6848
12.6878,12.6911,12.604,12.613,0,12.613
12.6058,12.7197,12.5884,12.596,0,12.596
12.596,12.7845,12.595,12.7697,0,12.7697
12.773,12.8142,12.7014,12.729,0,12.729
12.728,12.7529,12.675,12.729,0,12.729
12.727,12.739,12.6283,12.654,0,12.654
12.654,12.664,12.574,12.593,0,12.593
12.593,12.6359,12.549,12.629,0,12.629
12.6296,12.7435,12.5878,12.705,0,12.705
12.704,12.7914,12.694,12.755,0,12.755
12.747,12.9267,12.728,12.9213,0,12.9213
12.9181,13.0225,12.884,12.934,0,12.934
12.933,13.0856,12.9195,12.984,0,12.984
12.985,13.0762,12.9395,13.071,0,13.071
13.073,13.1201,12.992,13.032,0,13.032
13.005,13.1591,12.977,13.151,0,13.151
13.1494,13.2591,13.1348,13.208,0,13.208
13.213,13.215,13.02784,13.0571,0,13.0571
13.056,13.112,13.023,13.034,0,13.034
13.035,13.061,12.904,12.935,0,12.935
12.949,12.959,12.9108,12.938,0,12.938
12.938,13.084,12.93,13.0581,0,13.0581
13.0513,13.0798,12.972,13.037,0,13.037
13.037,13.05298,12.935,13.003,0,13.003
12.998,13.012,12.901,12.921,0,12.921
12.89,12.9076,12.839,12.858,0,12.858
12.859,12.8948,12.789,12.835,0,12.835
12.836,12.867,12.763,12.788,0,12.788
12.788,12.8778,12.77,12.781,0,12.781
12.781,12.8374,12.7478,12.779,0,12.779
12.796,12.798,12.745,12.777,0,12.777
12.778,12.801,12.704,12.707,0,12.707
12.7109,12.7182,12.62,12.627,0,12.627
12.628,12.6866,12.602,12.643,0,12.643
12.646,12.675,12.529,12.551,0,12.551
12.533,12.5848,12.489,12.571,0,12.571
12.571,12.5875,12.469,12.486,0,12.486
12.481,12.5456,12.434,12.535,0,12.535
12.5358,12.6466,12.499,12.594,0,12.594
12.593,12.61,12.504,12.533,0,12.533
12.549,12.6234,12.504,12.615,0,12.615
12.615,12.619,12.464,12.47,0,12.47
12.471,12.5063,12.4465,12.468,0,12.468
12.468,12.583,12.4401,12.555,0,12.555
12.554,12.5979,12.399,12.407,0,12.407
12.411,12.46,12.3548,12.452,0,12.452
12.45,12.5022,12.3931,12.407,0,12.407
12.407,12.4154,12.341,12.377,0,12.377
12.378,12.4656,12.323,12.402,0,12.402
12.401,12.4665,12.351,12.431,0,12.431
12.448,12.5248,12.354,12.403,0,12.403
12.403,12.55,12.393,12.525,0,12.525
12.5176,12.532,12.3822,12.387,0,12.387
12.387,12.446,12.3352,12.374,0,12.374
12.375,12.4275,12.336,12.345,0,12.345
12.329,12.366,12.2634,12.352,0,12.352
12.351,12.421,12.34,12.404,0,12.404
12.403,12.49934,12.3993,12.452,0,12.452
12.453,12.453,12.353,12.363,0,12.363
12.453,12.458,12.3134,12.342,0,12.342
12.347,12.3701,12.3201,12.329,0,12.329
12.329,12.34,12.269,12.287,0,12.287
12.288,12.3353,12.24,12.246,0,12.246
12.246,12.307,12.203,12.232,0,12.232
12.232,12.2953,12.1707,12.198,0,12.198
12.196,12.2632,12.179,12.229,0,12.229
12.2365,12.307,12.1704,12.295,0,12.295
12.297,12.3081,12.208,12.2336,0,12.2336
12.233,12.2845,12.2,12.252,0,12.252
12.253,12.3543,12.2246,12.337,0,12.337
12.34,12.3599,12.2427,12.275,0,12.275
12.275,12.4843,12.2635,12.414,0,12.414
12.414,12.4394,12.35,12.3639,0,12.3639
12.3599,12.376,12.265,12.266,0,12.266
12.265,12.31918,12.25,12.262,0,12.262
12.25,12.348,12.211,12.29,0,12.29
12.289,12.4884,12.279,12.473,0,12.473
12.4753,12.482,12.3327,12.3684,0,12.3684
12.37,12.398,12.3397,12.367,0,12.367
12.367,12.5216,12.3536,12.4784,0,12.4784
12.4494,12.587,12.4314,12.4816,0,12.4816
12.485,12.5899,12.4354,12.4795,0,12.4795
12.4795,12.4893,12.352,12.3934,0,12.3934
12.3934,12.414,12.3097,12.3206,0,12.3206
12.3206,12.4079,12.3011,12.33,0,12.33
12.3335,12.412,12.331,12.3643,0,12.3643
12.365,12.4948,12.31964,12.4812,0,12.4812
12.4812,12.5304,12.3903,12.39949,0,12.39949
12.401,12.49419,12.3798,12.4731,0,12.4731
12.4731,12.4784,12.443,12.4435,0,12.4435
12.43854,12.4721,12.358,12.3968,0,12.3968
12.3968,12.4109,12.3428,12.3759,0,12.3759
12.382,12.4912,12.3759,12.4619,0,12.4619
12.4617,12.4745,12.3825,12.40367,0,12.40367
12.40379,12.452,12.3741,12.407,0,12.407
12.406,12.4307,12.386,12.402,0,12.402
12.402,12.411,12.343,12.352,0,12.352
12.353,12.362,12.293,12.297,0,12.297
12.297,12.3568,12.2888,12.349,0,12.349
12.3466,12.37,12.3196,12.3549,0,12.3549
12.3885,12.3911,12.3205,12.353,0,12.353
12.353,12.4066,12.296,12.37729,0,12.37729
12.387,12.3915,12.333,12.354,0,12.354
12.3603,12.4006,12.35004,12.37179,0,12.37179
12.3804,12.3948,12.3088,12.3316,0,12.3316
12.3401,12.37,12.232,12.2417,0,12.2417
12.24274,12.27088,12.185,12.237,0,12.237
12.237,12.2688,12.1783,12.185,0,12.185
12.185,12.246,12.1648,12.223,0,12.223
12.223,12.2646,12.177,12.23,0,12.23
12.224,12.287,12.201,12.217,0,12.217
12.218,12.238,12.126,12.126,0,12.126
12.128,12.13,12.0406,12.07,0,12.07
12.0706,12.1514,12.0509,12.13,0,12.13
12.13,12.1754,12.0149,12.034,0,12.034
12.022,12.0582,11.967,11.977,0,11.977
11.976,12.05234,11.9427,12.033,0,12.033
12.03,12.10637,11.9815,12.085,0,12.085
12.081,12.1405,12.0365,12.059,0,12.059
12.06,12.085,12,12.054,0,12.054
12.051,12.078,12.023,12.051,0,12.051
12.051,12.1225,12.03,12.08,0,12.08
12.08,12.0965,11.986,11.995,0,11.995
11.995,12.045,11.9848,12.036,0,12.036
12.036,12.2092,12.01698,12.201,0,12.201
12.228,12.229,12.105,12.112,0,12.112
12.112,12.1247,11.975,12.0039,0,12.0039
12,12.0398,11.988,12.0061,0,12.0061
12.0148,12.072,11.9908,11.997,0,11.997
11.997,12.023,11.958,11.974,0,11.974
11.972,12.01506,11.952,12.006,0,12.006
12.006,12.0495,11.9559,12.02,0,12.02
12.021,12.0884,12.0107,12.067,0,12.067
12.073,12.1432,12.063,12.074,0,12.074
12.076,12.1311,12.0139,12.023,0,12.023
12.014,12.062,12.0063,12.048,0,12.048
12.0501,12.173,12.0332,12.142,0,12.142
12.147,12.158,12.0544,12.061,0,12.061
12.061,12.0932,11.996,12.008,0,12.008
12.005,12.031,11.9962,12.026,0,12.026
12.016,12.078,12.006,12.078,0,12.078
12.078,12.1475,12.05,12.124,0,12.124
12.122,12.234,12.084,12.174,0,12.174
12.1729,12.2378,12.125,12.125,0,12.125
12.125,12.154,12.106,12.116,0,12.116
12.108,12.135,12.081,12.099,0,12.099
12.099,12.1383,12.0666,12.109,0,12.109
12.107,12.1426,12.074,12.074,0,12.074
12.082,12.0902,11.989,12.003,0,12.003
12.003,12.0238,11.9671,12,0,12
11.992,12.0641,11.98,12.0505,0,12.0505
12.053,12.0781,11.989,12,0,12
12,12.021,11.9079,11.93,0,11.93
11.93,11.996,11.924,11.968,0,11.968
11.968,12.0205,11.896,11.912,0,11.912
11.897,11.939,11.88,11.8886,0,11.8886
11.8886,12.0985,11.886,11.968,0,11.968
11.968,12.224,11.958,12.179,0,12.179
12.18,12.1865,12.0714,12.082,0,12.082
12.0843,12.0889,12.0236,12.04,0,12.04
12.0515,12.061,11.955,11.974,0,11.974
11.9753,12.0064,11.955,11.9769,0,11.9769
11.975,12.0237,11.965,12.001,0,12.001
12.0066,12.0068,11.936,11.946,0,11.946
11.945,11.9935,11.9228,11.989,0,11.989
11.972,11.995,11.949,11.969,0,11.969
11.9756,11.9871,11.9408,11.951,0,11.951
11.9516,11.9537,11.9,11.921,0,11.921
11.921,11.932,11.873,11.891,0,11.891
11.892,11.8981,11.824,11.832,0,11.832
11.834,11.8695,11.816,11.8417,0,11.8417
11.8417,11.8697,11.8043,11.8043,0,11.8043
11.8063,11.8179,11.771,11.8,0,11.8
11.8,11.8234,11.76,11.762,0,11.762
11.763,11.7685,11.7083,11.726,0,11.726
11.721,11.7739,11.7149,11.756,0,11.756
11.756,11.8384,11.7445,11.824,0,11.824
11.825,11.8348,11.759,11.7718,0,11.7718
11.7718,11.824,11.702,11.709,0,11.709
11.709,11.745,11.6585,11.66,0,11.66
11.651,11.8172,11.651,11.747,0,11.747
11.747,11.7701,11.653,11.656,0,11.656
11.656,11.6622,11.582,11.593,0,11.593
