EURJPY.X.Open,EURJPY.X.High,EURJPY.X.Low,EURJPY.X.Close,EURJPY.X.Volume,EURJPY.X.Adjusted
112.587997,113.252998,112.436996,112.629997,0,112.629997
112.692001,113.162003,112.239998,112.695999,0,112.695999
112.496002,112.862999,112.209999,112.525002,0,112.525002
112.496002,112.956001,111.535004,112.525002,0,112.525002
112.351997,113.07,111.837997,112.351997,0,112.351997
112.060997,113.438004,111.939003,112.059998,0,112.059998
113.167,114.239998,112.809998,113.190002,0,113.190002
114.519997,115.379997,114.029999,114.499001,0,114.499001
114.940002,115.029999,113.879997,114.940002,0,114.940002
114.254997,114.260002,112.639999,114.211998,0,114.211998
112.417,112.650002,111.720001,112.410004,0,112.410004
112.339996,113.760002,112.226997,112.32,0,112.32
113.190002,113.515999,112.581001,113.241997,0,113.241997
112.220001,113.375,111.084999,112.25,0,112.25
112.936996,113.602997,112.650002,112.910004,0,112.910004
112.872002,113.379997,112.764999,112.860001,0,112.860001
112.480003,112.760002,112.309998,112.511002,0,112.511002
112.669998,113.805,112.639,112.657997,0,112.657997
114.093002,114.301003,113.538002,114.073997,0,114.073997
114.717003,114.93,113.599998,114.718002,0,114.718002
113.311996,113.643997,111.010002,113.309998,0,113.309998
111.476997,111.760002,110.339996,111.459,0,111.459
111.559998,111.773003,111.001999,111.566002,0,111.566002
111.610001,111.801003,110.57,111.578003,0,111.578003
111.459999,111.619003,110.259003,111.412003,0,111.412003
110.379997,110.660004,108.32,110.370003,0,110.370003
108.709999,110.599998,108.434998,108.739998,0,108.739998
110.378998,111.166,109.970001,110.405998,0,110.405998
110.647003,111.073997,109.939003,110.635002,0,110.635002
111.069,111.069,109.650002,111.019997,0,111.019997
109.864998,111.019997,109.556999,109.839996,0,109.839996
110.582001,111.449997,110.57,110.580002,0,110.580002
111.402,111.625999,110.580002,111.433998,0,111.433998
110.980003,111.109001,110.469002,110.980003,0,110.980003
110.82,112.044998,110.639999,110.82,0,110.82
111.741997,112.181,111.540001,111.748001,0,111.748001
111.922997,112.056999,111.419998,111.93,0,111.93
111.447998,111.589996,111.040001,111.43,0,111.43
111.260002,111.919998,110.470001,111.260002,0,111.260002
110.580002,110.690002,109.57,110.582001,0,110.582001
109.889999,110.471001,109.800003,109.887001,0,109.887001
109.686996,110.089996,109.18,109.68,0,109.68
109.559998,109.602997,108.450996,109.559998,0,109.559998
108.940002,109.033997,108.570999,108.938004,0,108.938004
108.440002,109.042999,108.419998,108.468002,0,108.468002
109.139,109.503998,107.820999,109.120003,0,109.120003
107.762001,108.061996,107.617996,107.759003,0,107.759003
107.925003,108.891998,107.589996,107.924004,0,107.924004
108.379997,108.870003,108.279999,108.384003,0,108.384003
108.352997,109.151001,107.794998,108.353996,0,108.353996
109.112999,110.199997,108.926003,109.063004,0,109.063004
109.260002,109.540001,108.5,109.269997,0,109.269997
109.470001,109.643997,108.419998,109.432999,0,109.432999
108.156998,108.533997,107.75,108.110001,0,108.110001
107.080002,107.653,106.830002,107.080002,0,107.080002
107.220001,107.905998,107.093002,107.230003,0,107.230003
108.214996,108.801003,107.849998,108.209999,0,108.209999
109.067001,110.500999,108.68,109.045998,0,109.045998
110.470001,110.903,110.056999,110.470001,0,110.470001
110.892998,110.892998,109.559998,110.879997,0,110.879997
109.793999,111.136002,109.575996,109.795998,0,109.795998
110.523003,111.029999,110.330002,110.522003,0,110.522003
110.510002,111.664001,110.309998,110.511002,0,110.511002
111.658997,112.279999,111.614998,111.683998,0,111.683998
112.471001,112.860001,112.230003,112.480003,0,112.480003
112.610001,112.779999,111.830002,112.589996,0,112.589996
112.559998,112.727997,112.120003,112.579002,0,112.579002
112.650002,114.002998,112.440002,112.652,0,112.652
113.730003,113.781998,112.014999,113.734001,0,113.734001
111.459,112.68,111.439003,111.412003,0,111.412003
112.580002,112.68,111.883003,112.559998,0,112.559998
112.537003,112.898003,112.209,112.550003,0,112.550003
112.599998,112.851997,111.450996,112.589996,0,112.589996
111.260002,111.495003,110.806999,111.239998,0,111.239998
111.599998,112.186996,111.220001,111.599998,0,111.599998
111.849998,112.209999,111.57,111.839996,0,111.839996
112.089996,113.070999,112.07,112.128998,0,112.128998
113.047997,113.219002,112.602997,113.055,0,113.055
113.379997,113.43,112.779999,113.361,0,113.361
112.739998,112.766998,112.059998,112.753998,0,112.753998
112.434998,113.372002,112.360001,112.398003,0,112.398003
112.970001,113.510002,112.963997,112.999001,0,112.999001
113.489998,113.650002,113.066002,113.476997,0,113.476997
113.456001,113.761002,112.940002,113.469002,0,113.469002
113.925003,113.928001,113.540001,113.942001,0,113.942001
113.644997,113.884003,112.236,113.644997,0,113.644997
113.156998,113.82,113.010002,113.150002,0,113.150002
113.417,113.417,112.197998,113.433998,0,113.433998
113.382004,113.410004,112.239998,113.385002,0,113.385002
112.089996,113.330002,111.959999,112.096001,0,112.096001
113.156998,113.704002,113.059998,113.154999,0,113.154999
112.739998,113.441002,112.528999,112.759003,0,112.759003
113.463997,114.809998,113.089996,113.470001,0,113.470001
114.93,115.849998,114.869003,114.953003,0,114.953003
115.18,115.239998,114.540001,115.199997,0,115.199997
114.889999,115.190002,114.540001,114.892998,0,114.892998
115.040001,115.233002,114.758003,115.050003,0,115.050003
115.150002,115.242996,114.339996,115.153,0,115.153
114.400002,114.981003,112.917,114.421997,0,114.421997
113.260002,114.699997,113.260002,113.260002,0,113.260002
114.461998,114.623001,111.980003,114.449997,0,114.449997
113.328003,113.471001,111.629997,113.371002,0,113.371002
109.783997,110.82,109.470001,109.857002,0,109.857002
111.209999,115.459999,111.209999,111.540001,0,111.540001
114.720001,115.193001,114.5,114.786003,0,114.786003
115.441002,115.526001,114.800003,115.464996,0,115.464996
114.839996,115.012001,114.232002,114.818001,0,114.818001
114.059998,114.873001,113.559998,114.059998,0,114.059998
114.773003,115.199997,114.499001,114.790001,0,114.790001
114.222,115.288002,114.204002,114.218002,0,114.218002
115.082001,116.105003,114.790001,115.102997,0,115.102997
116.300003,117.255997,116.220001,116.290001,0,116.290001
117.418999,117.873001,116.748001,117.410004,0,117.410004
118.013,119.568001,117.931,118.021004,0,118.021004
119.783997,120.030998,119.171997,119.786003,0,119.786003
119.612,120.448997,119.330002,119.610001,0,119.610001
121.066002,122.580002,120.849998,121.078003,0,121.078003
122.279999,122.527,120.760002,122.300003,0,122.300003
121.512001,123.069,121.337997,121.480003,0,121.480003
122.980003,123.300003,122.010002,122.987999,0,122.987999
122.147003,122.209,120.199997,122.181999,0,122.181999
120.989998,122.148003,120.811996,121.004997,0,121.004997
120.988998,121.346001,119.335999,121,0,121
NA,NA,NA,NA,NA,NA
119.833,120.019997,116.552002,119.835999,0,119.835999
117.106003,118.349998,117.091003,117.084999,0,117.084999
118.389,120.336998,118.389,118.386002,0,118.386002
119.649002,120.227997,118.669998,119.639999,0,119.639999
119.160004,119.678001,118.809998,119.167,0,119.167
119.178001,119.973999,119.160004,119.18,0,119.18
119.308998,119.804001,118.513,119.315002,0,119.315002
119.629997,121.149002,119.514999,119.709999,0,119.709999
121.470001,121.814003,120.389999,121.467003,0,121.467003
121,121.124001,120.330002,121,0,121
120.209999,121.017998,120.075996,120.213997,0,120.213997
120.348,120.567001,119.223,120.333,0,120.333
120.099998,120.796997,119.480003,120.099998,0,120.099998
119.589996,119.759003,116.559998,119.608002,0,119.608002
116.904999,117.57,116.370003,116.940002,0,116.940002
115.809998,116.445,115.029999,115.82,0,115.82
115.360001,116.169998,114.797997,115.343002,0,115.343002
116.737,116.804001,115.160004,116.699997,0,116.699997
115.139999,115.589996,114.203003,115.130997,0,115.130997
115.370003,115.481003,114.150002,115.377998,0,115.377998
113.764,115.209,113.415001,113.757004,0,113.757004
114.345001,116.205002,114.279999,114.349998,0,114.349998
116.193001,116.364998,115.220001,116.162003,0,116.162003
116.421997,117.209999,116.190002,116.407997,0,116.407997
116.970001,117.133003,115.516998,116.976997,0,116.976997
115.305,115.584,113.860001,115.297997,0,115.297997
115.050003,116.120003,114.722,115.026001,0,115.026001
115.690002,115.769997,114.730003,115.672997,0,115.672997
115.497002,116.348999,114.459999,115.513,0,115.513
114.82,115.973999,114.684998,114.837997,0,114.837997
115.559998,115.668999,115.190002,115.559998,0,115.559998
115.820999,117.769997,115.820999,115.790001,0,115.790001
117.470001,117.690002,116.323997,117.511002,0,117.511002
116.019997,117.119003,115.998001,116.030998,0,116.030998
117.279999,117.542999,115.946999,117.278999,0,117.278999
117.559998,117.68,116.790001,117.543999,0,117.543999
116.821999,117.860001,116.753998,116.830002,0,116.830002
117.750999,117.825996,116.362,117.750999,0,117.750999
116.650002,117.445999,115.949997,116.667999,0,116.667999
116.505997,116.839996,115.059998,116.505997,0,116.505997
115.127998,115.647003,115.07,115.112999,0,115.112999
115.595001,116.640999,115.255997,115.580002,0,115.580002
116.374001,116.374001,114.584999,116.360001,0,116.360001
114.720001,114.952003,113.489998,114.739998,0,114.739998
114.43,114.769997,113.730003,114.414001,0,114.414001
114.349998,114.960999,113.580002,114.459999,0,114.459999
114.927002,115.426003,114.666,114.925003,0,114.925003
115.379997,115.711998,115.137001,115.338997,0,115.338997
115.073997,115.334,113.853996,115.071999,0,115.071999
114.809998,114.875,113.760002,114.800003,0,114.800003
114.054001,115.587997,113.849998,114.025002,0,114.025002
115.730003,116.193001,115.138,115.727997,0,115.727997
116.410004,117.126999,115.889999,116.396004,0,116.396004
116.867996,117.185997,116.133003,116.870003,0,116.870003
116.857002,117.416,116.769997,116.849998,0,116.849998
117.622002,117.730003,117.036003,117.589996,0,117.589996
117.480003,117.593002,117.086998,117.469002,0,117.469002
116.959,117.042999,115.540001,116.940002,0,116.940002
116.010002,116.779999,115.536003,115.989998,0,115.989998
116.676003,116.791,114.648003,116.700996,0,116.700996
114.543999,114.739998,112.394997,114.547997,0,114.547997
112.75,112.817001,109.584,112.751999,0,112.751999
110.800003,112.028,110.800003,110.797997,0,110.797997
112.269997,112.892998,111.642998,112.32,0,112.32
112.07,112.317001,111.373001,112.089996,0,112.089996
111.699997,111.699997,110.667,111.730003,0,111.730003
111.538002,112.296997,111.150002,111.540001,0,111.540001
112.157997,112.324997,111.639999,112.139999,0,112.139999
112.370003,113.129997,111.510002,112.385002,0,112.385002
113.202003,113.540001,112.25,113.269997,0,113.269997
112.697998,112.981003,112.029999,112.75,0,112.75
112.489998,113.289001,112.296997,112.505997,0,112.505997
113.026001,113.209999,111.940002,113.029999,0,113.029999
112.040001,112.07,110.832001,112.027,0,112.027
111.432999,111.529999,110.401001,111.441002,0,111.441002
110.901001,112.190002,108.739998,110.903,0,110.903
110.523003,110.735001,109.349998,110.497002,0,110.497002
109.614998,110.584,109.078003,109.627998,0,109.627998
110.610001,114.129997,110.473999,110.601997,0,110.601997
111.499001,112.269997,110.347,111.481003,0,111.481003
111.814003,112.277,109.724998,111.839996,0,111.839996
109.980003,110.609001,109.096001,109.983002,0,109.983002
110.805,110.805,108.290001,110.800003,0,110.800003
108.440002,109.809998,108.053001,108.413002,0,108.413002
109.292,109.584999,108.540001,109.339996,0,109.339996
109.637001,110.995003,109.620003,109.639999,0,109.639999
110.956001,111.029999,110.098999,110.945999,0,110.945999
110.5,110.925003,109.843002,110.5,0,110.5
110.440002,110.690002,109.260002,110.449997,0,110.449997
109.709999,110.237999,109,109.734001,0,109.734001
110.311996,110.862,110.019997,110.321999,0,110.321999
110.335999,111.050003,110.07,110.32,0,110.32
110.651001,110.852997,110.178001,110.641998,0,110.641998
111.059998,111.600998,110.599998,111.042999,0,111.042999
111.290001,111.554001,110.171997,111.289001,0,111.289001
111.172997,111.912003,111.010002,111.157997,0,111.157997
111.775002,111.775002,110.438004,111.737999,0,111.737999
110.690002,110.781998,110.080002,110.690002,0,110.690002
110.301003,110.907997,109.549004,110.269997,0,110.269997
109.607002,109.874001,109.007004,109.610001,0,109.610001
108.849998,108.875999,108.148003,108.863998,0,108.863998
108.161003,109.910004,107.828003,108.154999,0,108.154999
108.699997,108.93,108.279999,108.669998,0,108.669998
108.889,109.019997,107.966003,108.888,0,108.888
107.741997,107.978996,105.353996,107.738998,0,107.738998
105.376999,105.57,103.916,105.403,0,105.403
105.403999,105.509003,104.43,105.408997,0,105.408997
105.290001,105.503998,104.550003,105.279999,0,105.279999
105.379997,106.940002,105.089996,105.379997,0,105.379997
106.389999,106.505997,105.529999,106.393997,0,106.393997
105.370003,105.396004,103.949997,105.385002,0,105.385002
104.186996,105.146004,103.989998,104.188004,0,104.188004
104.650002,104.886002,104.040001,104.670998,0,104.670998
103.942001,104.335999,102.235001,103.959999,0,103.959999
102.860001,103.432999,102.230003,102.879997,0,102.879997
103.637001,103.671997,101.931999,103.68,0,103.68
103.192001,104.510002,102.871002,103.175003,0,103.175003
104.322998,104.490997,103.660004,104.339996,0,104.339996
103.635002,104.900002,103.32,103.619003,0,103.619003
104.25,104.339996,103.019997,104.260002,0,104.260002
103.150002,103.209999,101.556,103.139999,0,103.139999
101.059998,102.163002,100.803001,101.050003,0,101.050003
102.314003,102.519997,101.632004,102.307999,0,102.307999
102.407997,102.970001,101.720001,102.418999,0,102.418999
102.93,103.834999,102.778,102.940002,0,102.940002
102.759003,104.917999,102.730003,102.755997,0,102.755997
104.522003,104.805,104,104.524002,0,104.524002
104.610001,106.987,104.190002,104.613998,0,104.613998
106.440002,106.559998,105.110001,106.459,0,106.459
105.627998,107.379997,105.589996,105.599998,0,105.599998
107.190002,107.647003,105.389999,107.169998,0,107.169998
105.593002,105.907997,104.790001,105.587997,0,105.587997
105.445,106.525002,105.318001,105.448997,0,105.448997
105.708,106.263,104.878998,105.699997,0,105.699997
105.893997,106.085999,105.099998,105.879997,0,105.879997
105.550003,106.421997,105.160004,105.559998,0,105.559998
105.987,106.264,105.25,105.981003,0,105.981003
105.819,106,104.760002,105.832001,0,105.832001
105.711998,107.507004,105.660004,105.720001,0,105.720001
107.629997,107.870003,107.059998,107.629997,0,107.629997
107.105003,111.5,106.996002,107.103996,0,107.103996
108.524002,109.067001,106.519997,108.516998,0,108.516998
106.904999,107.887001,106.904999,106.959999,0,106.959999
106.938004,107.866997,106.598,106.949997,0,106.949997
107.892998,108.209999,107.220001,107.882004,0,107.882004
107.75,107.825996,106.849998,107.753998,0,107.753998
107.411003,107.612999,107.123001,107.416,0,107.416
107.446999,107.536003,105.333,107.424004,0,107.424004
105.190002,105.949997,104.758003,105.190002,0,105.190002
105.683998,105.945,105.32,105.68,0,105.68
106.353996,106.353996,104.876999,106.372002,0,106.372002
105.029999,105.32,103.980003,105.023003,0,105.023003
104.100998,104.266998,103.410004,104.096001,0,104.096001
103.574997,104.135002,103.412003,103.569,0,103.569
103.541,104.260002,103.510002,103.539001,0,103.539001
104,104.033997,103.230003,104.010002,0,104.010002
103.720001,104.290001,103.720001,103.730003,0,103.730003
104.042999,104.102997,103.239998,104.063004,0,104.063004
103.07,103.431,102.690002,103.105003,0,103.105003
102.864998,103.230003,102.459999,102.870003,0,102.870003
103.369003,104.489998,103.077003,103.389999,0,103.389999
103.970001,104.378998,103.419998,103.966003,0,103.966003
103.879997,104.723,103.360001,103.872002,0,103.872002
104.240997,105.029999,104.190002,104.290001,0,104.290001
104.711998,105.587997,104.587997,104.699997,0,104.699997
104.760002,104.980003,104.470001,104.760002,0,104.760002
104.122002,104.306999,103.620003,104.120003,0,104.120003
104.261002,104.5,103.775002,104.241997,0,104.241997
104.065002,104.190002,103.001999,104.072998,0,104.072998
103.647003,104.359001,103.149002,103.660004,0,103.660004
103.800003,103.852997,102.837997,103.779999,0,103.779999
102.595001,102.957001,101.958,102.610001,0,102.610001
101.543999,101.782997,101.153999,101.481003,0,101.481003
101.447998,101.585999,101.029999,101.43,0,101.43
101.376999,101.769997,101.339996,101.414001,0,101.414001
101.43,101.599998,101.267998,101.429001,0,101.429001
101.448997,102.148003,101.377998,101.459999,0,101.459999
101.875,102.498001,101.442001,101.879997,0,101.879997
101.779999,102.32,101.713997,101.771004,0,101.771004
102.030998,102.194,101.760002,102.040001,0,102.040001
101.832001,101.970001,101.730003,101.830002,0,101.830002
101.760002,101.898003,101.647003,101.779999,0,101.779999
101.755997,101.769997,100.803001,101.769997,0,101.769997
100.751999,100.760002,100.059998,100.741997,0,100.741997
100.579002,100.68,99.946999,100.586998,0,100.586998
99.610001,99.875,99.371002,99.610001,0,99.610001
99.524002,100.247002,99.524002,99.531998,0,99.531998
100.156998,100.156998,99.067001,100.146004,0,100.146004
99.193001,99.341003,98.5,99.190002,0,99.190002
98.721001,98.831001,97.917999,98.707001,0,98.707001
97.545998,98.234001,97.545998,97.500999,0,97.500999
98.192001,98.436996,97.980003,98.169998,0,98.169998
98.005997,98.344002,97.571999,98.004997,0,98.004997
97.776001,98.470001,97.657997,97.777,0,97.777
98.431,98.799004,97.221001,98.439003,0,98.439003
97.277,97.379997,97.019997,97.301003,0,97.301003
97.304001,98.307999,97.290001,97.299004,0,97.299004
97.910004,98.669998,97.686996,97.900002,0,97.900002
98.780998,99.397003,98.556999,98.758003,0,98.758003
99.889999,100.315002,99.442001,99.899002,0,99.899002
99.224998,100.467003,99.129997,99.183998,0,99.183998
100.278999,100.995003,100.019997,100.257004,0,100.257004
101.260002,101.805,100.970001,101.261002,0,101.261002
101.943001,102.195,101.591003,101.916,0,101.916
101.367996,101.522003,100.610001,101.421997,0,101.421997
101.346001,101.350998,100,101.339996,0,101.339996
100.329002,100.865997,99.747002,100.330002,0,100.330002
100.329002,100.865997,99.550003,99.720001,0,99.720001
100.330002,100.454002,99.617996,100.327003,0,100.327003
100.057999,100.837997,99.916,100.050003,0,100.050003
100.484001,100.517998,99.859001,100.470001,0,100.470001
100.421997,101.867996,100.386002,100.420998,0,100.420998
101.699997,102.422997,101.656998,101.709,0,101.709
102.082001,102.883003,101.959999,102.091003,0,102.091003
103.082001,103.208,102.190002,103.063004,0,103.063004
102.890999,103.176003,102.257004,102.839996,0,102.839996
101.964996,103.181999,101.964996,101.956001,0,101.956001
102.919998,103.474998,102.221001,102.910004,0,102.910004
102.464996,102.901001,101.934998,102.466003,0,102.466003
103.483002,104.640999,103.461998,103.473999,0,103.473999
105.482002,105.57,104.646004,105.519997,0,105.519997
105.150002,105.984001,105.121002,105.098999,0,105.098999
105.746002,106.317001,105.473999,105.736,0,105.736
106.385002,106.834,106.148003,106.330002,0,106.330002
106.919998,108.800003,106.875,106.892998,0,106.892998
109.719002,109.719002,107.209999,109.735001,0,109.735001
107.889999,108.720001,107.310997,107.880997,0,107.880997
108.470001,108.709999,107.883003,108.459999,0,108.459999
108.300003,108.325996,107.686996,108.299004,0,108.299004
108.047997,108.431,107.609001,108.029999,0,108.029999
107.580002,108.002998,106.935997,107.622002,0,107.622002
107.809998,107.849998,105.919998,107.806999,0,107.806999
105.779999,106.384003,105.699997,105.830002,0,105.830002
106.858002,108.328003,106.660004,106.882004,0,106.882004
108.272003,108.632004,107.720001,108.280998,0,108.280998
108.059998,108.120003,107.503998,108.080002,0,108.080002
108.470001,108.712997,107.915001,108.445999,0,108.445999
108.489998,109.360001,108.372002,108.489998,0,108.489998
109.132004,109.629997,108.592003,109.192001,0,109.192001
109.182999,109.955002,109.008003,109.177002,0,109.177002
109.950996,110.521004,109.18,109.959999,0,109.959999
110.300003,110.808998,110.276001,110.300003,0,110.300003
110.720001,111.408997,110.348,110.750999,0,110.750999
109.967003,110.443001,108.635002,109.973,0,109.973
108.963997,109.813004,108.68,108.968002,0,108.968002
109.68,110.508003,109.18,109.702003,0,109.702003
110.890999,111.236,110.349998,110.866997,0,110.866997
110.709999,110.892998,109.889999,110.705002,0,110.705002
110.375999,110.442001,108.82,110.360001,0,110.360001
109.552002,109.918999,109.050003,109.536003,0,109.536003
110.695,111.097,109,110.68,0,110.68
108.860001,109.753998,108.860001,108.735001,0,108.735001
109.544998,109.688004,107.900002,109.544998,0,109.544998
108.344002,108.370003,106.889999,108.349998,0,108.349998
107.379997,107.809998,106.542999,107.389,0,107.389
106.389999,106.470001,106.110001,106.402,0,106.402
107.027,107.450996,105.68,107.030998,0,107.030998
105.447998,106.669998,105.447998,105.497002,0,105.497002
106.246002,106.699997,106.059998,106.263,0,106.263
106.745003,107.059998,105.75,106.741997,0,106.741997
105.540001,105.690002,104.635002,105.549004,0,105.549004
105.529999,106.286003,105.277,105.512001,0,105.512001
106.470001,106.875,106.18,106.459999,0,106.459999
106.639999,107.264,106.518997,106.662003,0,106.662003
107.283997,107.932999,107.089996,107.275002,0,107.275002
107.739998,107.746002,106.330002,107.772003,0,107.772003
106.613998,107.283997,106.319,106.646004,0,106.646004
107.397003,107.634003,107.129997,107.400002,0,107.400002
107.580002,107.634003,106.514999,107.570999,0,107.570999
106.935997,107.457001,106.169998,106.915001,0,106.915001
106.379997,106.379997,105.475998,106.389999,0,106.389999
105.830002,106.110001,105.541,105.790001,0,105.790001
106.190002,106.517998,105.139999,106.182999,0,106.182999
105.339996,106.086998,105.309998,105.336998,0,105.336998
105.516998,105.546997,104.480003,105.519997,0,105.519997
103.468002,104.321999,103.468002,103.509003,0,103.509003
104.353996,104.419998,103.526001,104.367996,0,104.367996
103.774002,103.905998,102.752998,103.769997,0,103.769997
103.086998,103.761002,102.949997,103.109001,0,103.109001
103.317001,103.585999,102.976997,103.300003,0,103.300003
103.192001,103.358002,102.237999,103.237999,0,103.237999
102.473999,102.853996,102.099998,102.471001,0,102.471001
102.260002,102.660004,101.905998,102.287003,0,102.287003
102.306999,102.364998,100.780998,102.296997,0,102.296997
100.829002,101.028,100.211998,100.830002,0,100.830002
101.102997,101.549004,100.938004,101.109001,0,101.109001
101.733002,102.110001,101.421997,101.737999,0,101.737999
101.279999,101.383003,99.648003,101.297997,0,101.297997
99.800003,100.223999,99.378998,99.75,0,99.75
99.855003,100.290001,99.508003,99.865997,0,99.865997
100.019997,100.18,99.504997,100.029999,0,100.029999
99.629997,99.922997,99.07,99.635002,0,99.635002
99.210999,99.274002,97.788002,99.199997,0,99.199997
97.705002,98.015999,96.528,97.714996,0,97.714996
97.087997,97.389999,95.633003,97.056,0,97.056
96.795998,97.93,96.776001,96.835999,0,96.835999
98.139999,98.239998,97.064003,98.085999,0,98.085999
98.113998,99.266998,97.917999,98.124001,0,98.124001
99.703003,100.583,99.403,99.681999,0,99.681999
100.160004,100.170998,98.584999,100.150002,0,100.150002
100.580002,100.766998,99.237999,100.610001,0,100.610001
98.961998,99.75,98.764999,98.955002,0,98.955002
99.419998,100.059998,99.285004,99.428001,0,99.428001
99.809998,100.043999,99.484001,99.795998,0,99.795998
100.265999,100.337997,99.083,100.286003,0,100.286003
100.440002,100.806,99.120003,100.435997,0,100.435997
99.528,100.398003,99.184998,99.517998,0,99.517998
100.237,101.110001,99.82,100.209999,0,100.209999
100.719002,101.589996,100.550003,100.708,0,100.708
100.419998,101.199997,100.419998,100.389,0,100.389
101.014,101.014,99.160004,100.989998,0,100.989998
99.579002,99.875,98.747002,99.574997,0,99.574997
99.198997,99.603996,99.070999,99.221001,0,99.221001
99.349998,99.463997,98.349998,99.369003,0,99.369003
98.647003,101.375,98.550003,98.678001,0,98.678001
101.061996,101.061996,99.778,101.031998,0,101.031998
99.950996,100.794998,99.916,99.944,0,99.944
100.635002,100.639999,99.830002,100.650002,0,100.650002
100.046997,100.327003,98.786003,100.050003,0,100.050003
98.964996,99.092003,97.800003,98.932999,0,98.932999
97.529999,98.022003,97.529999,97.518997,0,97.518997
98.010002,98.010002,97.230003,97.989998,0,97.989998
97.245003,97.710999,97.026001,97.239998,0,97.239998
97.459999,97.720001,96.419998,97.463997,0,97.463997
96.665001,97.010002,96.447998,96.709999,0,96.709999
96.970001,96.970001,96.166,96.959999,0,96.959999
96.698997,97.357002,96.403,96.692001,0,96.692001
97.231003,97.294998,96.480003,97.241997,0,97.241997
96.738998,96.815002,96.129997,96.737,0,96.737
96.656998,96.656998,95.379997,96.663002,0,96.663002
95.162003,95.162003,94.248001,95.139,0,95.139
94.902,95,94.266998,94.940002,0,94.940002
94.223999,95.169998,94.134003,94.209999,0,94.209999
94.807999,96.397003,94.657997,94.819,0,94.819
96.150002,97.269997,95.634003,96.150002,0,96.150002
96.565002,96.607002,95.529999,96.564003,0,96.564003
95.767998,96.272003,95.75,95.744003,0,95.744003
96.019997,96.418999,95.720001,96.019997,0,96.019997
95.93,96.818001,94.93,95.943001,0,95.943001
95.262001,97.367996,95.015999,95.257004,0,95.257004
97.679001,97.679001,96.68,97.667999,0,97.667999
96.879997,97.780998,96.824997,96.870003,0,96.870003
97.348,97.402,96.57,97.349998,0,97.349998
96.997002,97.260002,96.333,97,0,97
96.599998,96.68,95.739998,96.629997,0,96.629997
96.056,96.901001,95.93,96.061996,0,96.061996
96.529999,97.447998,96.529999,96.550003,0,96.550003
97.133003,97.412003,96.553001,97.126999,0,97.126999
97.075996,98.010002,97.07,97.07,0,97.07
97.955002,98.401001,97.718002,97.93,0,97.93
98.058998,98.343002,97.739998,98.050003,0,98.050003
97.989998,99.160004,97.940002,97.989998,0,97.989998
98.885002,99.001999,98.510002,98.848,0,98.848
98.419998,98.804001,98.286003,98.433998,0,98.433998
98.702003,98.802002,97.959999,98.723,0,98.723
98.484001,98.700996,98.313004,98.468002,0,98.468002
98.436996,98.800003,97.910004,98.443001,0,98.443001
98.754997,98.806999,98.382004,98.753998,0,98.753998
98.640999,98.765999,98.052002,98.637001,0,98.637001
98.247002,99.005997,97.991997,98.230003,0,98.230003
98.445999,98.688004,98.237999,98.468002,0,98.468002
98.599998,99,98.389,98.594002,0,98.594002
98.350998,98.879997,97.980003,98.349998,0,98.349998
98.797997,99.778999,98.787003,98.800003,0,98.800003
99.644997,100.393997,99.602997,99.629997,0,99.629997
100.121002,100.223,99.949997,100.075996,0,100.075996
99.82,100.212997,99.519997,99.82,0,99.82
99.945999,100.619003,99.817001,99.919998,0,99.919998
100.413002,100.487999,99.839996,100.389999,0,100.389999
100.870003,103.002998,100.739998,100.879997,0,100.879997
102.720001,103.842003,102.572998,102.728996,0,102.728996
103.110001,103.162003,102.419998,103.125999,0,103.125999
102.764999,103.620003,102.117996,102.742996,0,102.742996
102.339996,102.372002,100.920998,102.372002,0,102.372002
101.466003,102.064003,101.25,101.438004,0,101.438004
101.290001,101.400002,100.371002,101.269997,0,101.269997
100.755997,101.019997,100.160004,100.759003,0,100.759003
100.269997,100.440002,99.710999,100.257004,0,100.257004
100.029999,100.260002,99.651001,100.050003,0,100.050003
100.209999,100.665001,99.918999,100.216003,0,100.216003
99.844002,101.017998,99.779999,99.839996,0,99.839996
100.584999,101.18,100.485001,100.568001,0,100.568001
100.971001,101.448997,100.716003,100.972,0,100.972
101.379997,102.120003,101.300003,101.364998,0,101.364998
102.18,102.779999,101.845001,102.154999,0,102.154999
102.389999,102.403,101.110001,102.431,0,102.431
101.585999,101.834999,100.599998,101.578003,0,101.578003
100.552002,101.129997,100.446999,100.583,0,100.583
100.379997,101.695999,100.150002,100.388,0,100.388
101.372002,101.883003,101.235001,101.384003,0,101.384003
101.459999,102.246002,101.038002,101.456001,0,101.456001
102.147003,103.047997,102.042999,102.151001,0,102.151001
103.338997,103.419998,102.899002,103.349998,0,103.349998
103.632004,104.117996,103.373001,103.662003,0,103.662003
103.647003,103.788002,103.135002,103.629997,0,103.629997
103.199997,104.442001,103.147003,103.210999,0,103.210999
104.510002,104.510002,103.295998,104.542999,0,104.542999
103.569,103.790001,102.989998,103.540001,0,103.540001
103.516998,104.410004,103.505997,103.505997,0,103.505997
103.744003,103.905998,102.679001,103.800003,0,103.800003
103.044998,103.146004,102.531998,102.910004,0,102.910004
102.954002,103.314003,102.169998,102.948997,0,102.948997
103.260002,103.924004,103.059998,103.277,0,103.277
103.529999,103.987,103.337997,103.523003,0,103.523003
103.850998,103.850998,103.259003,103.834999,0,103.834999
