CL.F.Open,CL.F.High,CL.F.Low,CL.F.Close,CL.F.Volume,CL.F.Adjusted
103.410004,103.5,102.75,102.919998,194397,102.919998
102.870003,102.919998,101.690002,102.199997,173260,102.199997
102.290001,103.449997,101.970001,102.82,177861,102.82
102.800003,102.839996,101.019997,101.830002,187216,101.830002
102.040001,102.900002,101.580002,102.589996,196517,102.589996
102.57,103.080002,101.75,102.400002,196494,102.400002
102.150002,102.959999,101.800003,102.589996,178276,102.589996
103,105.220001,102.949997,104.919998,295819,104.919998
104.889999,104.959999,102.849998,103.330002,210005,103.330002
103.349998,103.529999,100.849998,101.449997,267837,101.449997
101.040001,102.080002,100.129997,101.559998,291849,101.559998
101.970001,102.910004,101.57,102.580002,226145,102.580002
102.75,102.82,100.849998,101.120003,225290,101.120003
100.940002,101.519997,99.32,100.029999,294201,100.029999
99.480003,99.599998,97.550003,97.989998,416927,97.989998
98.099998,98.599998,97.669998,98.199997,268074,98.199997
98.25,99.279999,98.059998,98.889999,226300,98.889999
99.389999,99.389999,97.370003,98.080002,227387,98.080002
97.970001,99.779999,97.75,99.699997,192508,99.699997
99.529999,100.470001,99.339996,100.370003,110319,100.370003
100.389999,100.82,99.080002,99.43,244866,99.43
98.589996,100.25,98.25,99.459999,191289,99.459999
99.489998,100.290001,99.050003,99.599998,151710,99.599998
99.43,100.25,98.800003,99.190002,217013,99.190002
99.18,100.459999,99.099998,100.260002,211367,100.260002
100.300003,101.699997,100.029999,101.279999,202200,101.279999
101.339996,102.239998,101.18,101.669998,166326,101.669998
101.690002,101.970001,100.879997,101.580002,167570,101.580002
101.529999,101.57,99.279999,99.739998,237564,99.739998
99.639999,99.830002,98.860001,99.620003,231596,99.620003
99.290001,100.489998,99.07,100.290001,195430,100.290001
100.379997,101.629997,100.279999,101.139999,193532,101.139999
100.910004,101.32,99.919998,100.440002,254884,100.440002
100.690002,102.709999,100.68,102.559998,299549,102.559998
102.349998,103.769997,102.029999,103.599998,324660,103.599998
103.440002,103.809998,103.099998,103.400002,222169,103.400002
103.339996,104.440002,103.010002,103.739998,261915,103.739998
103.559998,104.550003,103.339996,104.050003,237213,104.050003
103.599998,104.050003,102.910004,103.75,215848,103.75
103.760002,104.989998,103.120003,103.760002,279392,103.760002
103.839996,104.779999,103.540001,104.300003,191342,104.300003
104.540001,104.769997,103.849998,104.370003,115095,104.370003
104.360001,104.360001,101.690002,102.129997,323723,102.129997
101.860001,102.080002,101.199997,101.440002,250645,101.440002
101.540001,102.349998,101.400002,101.940002,202278,101.940002
101.93,102.050003,100.480003,100.599998,221601,100.599998
100.489998,101.519997,100.330002,100.839996,231590,100.839996
100.889999,102.199997,100.709999,101.279999,218691,101.279999
100.760002,100.760002,99.349998,99.739998,282979,99.739998
99.720001,99.889999,98.739998,99.419998,235455,99.419998
99.169998,100.139999,99.169998,99.760002,213631,99.760002
99.959999,100.440002,98.910004,99.480003,190002,99.480003
99.379997,100.419998,99.32,99.5,251208,99.5
99.830002,100.989998,99.779999,100.769997,291271,100.769997
100.82,100.93,99.870003,100.260002,252605,100.260002
100.269997,101.18,99.709999,99.989998,271341,99.989998
100.120003,100.93,99.93,100.589996,211648,100.589996
100.629997,102.050003,100.360001,101.699997,253588,101.699997
101.910004,102.650002,101.830002,102.370003,234477,102.370003
102.029999,102.260002,101.269997,101.5,276060,101.5
101.559998,102.230003,101.389999,102.019997,147896,102.019997
102.129997,103.089996,101.970001,102.610001,121114,102.610001
102.599998,102.860001,102.099998,102.440002,249769,102.440002
102.959999,104.290001,102.779999,104.07,272127,104.07
103.849998,104.220001,103.550003,103.739998,159181,103.739998
103.709999,104.5,103.639999,104.349998,160563,104.349998
104.339996,104.5,103.57,104.110001,174387,104.110001
104.139999,104.389999,102.639999,102.720001,239134,102.720001
103.059998,103.940002,102.610001,103.580002,205506,103.580002
103.510002,103.559998,102.400002,102.709999,169734,102.709999
102.919998,103.349998,102.099998,102.470001,159042,102.470001
102.440002,102.860001,102.230003,102.660004,160208,102.660004
102.790001,103.690002,102.339996,102.639999,208540,102.639999
102.370003,102.690002,101.599998,102.480003,200402,102.480003
102.440002,103.07,102.300003,102.660004,197758,102.660004
102.779999,104.57,102.620003,104.410004,246719,104.410004
104.459999,105.059998,103.980003,104.349998,255599,104.349998
104.300003,104.809998,104.169998,104.400002,187728,104.400002
104.470001,106.949997,104.349998,106.529999,321499,106.529999
106.839996,107.68,106.370003,106.910004,255394,106.910004
106.879997,107.540001,106.57,106.900002,204792,106.900002
106.589996,107.18,106.010002,106.360001,252969,106.360001
106.599998,106.970001,105.800003,105.970001,176257,105.970001
106.110001,106.699997,105.32,106.43,123121,106.43
106.599998,107.730003,106.330002,107.260002,213130,107.260002
107.419998,107.449997,105.910004,106.169998,175473,106.169998
106.019997,106.459999,105.25,106.029999,175206,106.029999
106.139999,107.5,105.470001,106.5,249064,106.5
106.709999,106.809998,105.029999,105.839996,195723,105.839996
105.639999,106.190002,105.330002,105.739998,128975,105.739998
105.690002,105.760002,104.660004,105.370003,215334,105.370003
105.440002,106.089996,104.599998,105.339996,221685,105.339996
105.209999,105.529999,104.099998,104.480003,240067,104.480003
NA,NA,NA,NA,NA,NA
104.059998,104.129997,103.190002,103.529999,189250,103.529999
103.389999,104.199997,103.010002,103.400002,249378,103.400002
103.449997,103.599998,101.849998,102.290001,250987,102.290001
101.949997,103,101.550003,102.93,238076,102.93
102.860001,102.919998,100.440002,100.830002,272550,100.830002
100.459999,101.199997,100.220001,100.910004,252675,100.910004
100.93,101.059998,99.010002,99.959999,331196,99.959999
100.209999,101.599998,100.07,101.199997,240202,101.199997
101.489998,103.900002,101.269997,103.190002,342872,103.190002
103.720001,103.940002,102.580002,103.129997,172529,103.129997
102.970001,104.989998,102.650002,104.589996,126986,104.589996
104.580002,105.25,103.889999,104.419998,252395,104.419998
101.959999,103.339996,101.790001,103.120003,260652,103.120003
103.199997,103.309998,101.879997,102.07,194404,102.07
102.040001,102.529999,101,102.089996,284919,102.089996
101.870003,102.099998,100.900002,101.669998,197815,101.669998
101.599998,101.830002,100.370003,100.970001,258060,100.970001
101.029999,101.669998,99.419998,100.269997,263974,100.269997
99.470001,99.849998,97.599998,98.169998,335785,98.169998
97.699997,98.099998,97.089996,97.879997,274992,97.879997
97.669998,98.669998,97.43,98.290001,204262,98.290001
98.410004,98.669998,97,97.379997,242237,97.379997
97.620003,98.129997,96.690002,96.919998,263598,96.919998
96.889999,97.720001,96.550003,97.339996,286531,97.339996
97.639999,98.449997,97.150002,97.650002,266006,97.650002
97.540001,98.580002,97.370003,98.080002,241493,98.080002
97.839996,97.940002,96.809998,97.370003,242592,97.370003
97.199997,97.779999,96.75,97.589996,253703,97.589996
97.300003,97.589996,95.260002,95.580002,350619,95.580002
95.5,97.410004,95.32,97.349998,269750,97.349998
97.099998,97.160004,95.809998,96.410004,157537,96.410004
96.559998,97.050003,94.260002,94.480003,109041,94.480003
94.699997,96.470001,94.699997,96.07,207152,96.07
93.489998,94.449997,92.5,93.959999,226343,93.959999
93.889999,94.040001,92.919998,93.650002,191457,93.650002
93.339996,93.949997,93.050003,93.349998,137420,93.349998
93.360001,94.349998,93.349998,93.860001,176280,93.860001
93.879997,94.239998,93.360001,93.879997,174908,93.879997
93.75,94.709999,93.449997,94.550003,262292,94.550003
94.559998,96,94.480003,95.959999,234972,95.959999
95.809998,95.910004,92.68,92.879997,320356,92.879997
93.279999,95.830002,93.059998,95.540001,294395,95.540001
95.07,95.389999,94.160004,94.449997,254140,94.449997
94.57,94.989998,92.860001,93.290001,261386,93.290001
93.489998,93.620003,91.800003,92.660004,277990,92.660004
93.110001,93.940002,92.519997,92.75,275876,92.75
92.790001,93.029999,91.220001,91.669998,295306,91.669998
91.709999,93.440002,90.43,92.830002,403175,92.830002
93.050003,93.669998,91.959999,92.269997,297768,92.269997
92.129997,93.029999,90.629997,92.919998,260506,92.919998
92.809998,95.190002,92.459999,94.879997,294723,94.879997
94.709999,95.059998,93.739998,94.419998,305832,94.419998
93.970001,94.82,92.849998,93.07,170772,93.07
92.970001,93.220001,91.849998,92.410004,92780,92.410004
92.220001,92.639999,91.199997,91.519997,229232,91.519997
90.699997,92.089996,90.580002,91.559998,247770,91.559998
91.720001,93.290001,91.120003,92.800003,282634,92.800003
92.889999,93.540001,92.050003,92.529999,248852,92.529999
92.470001,93.860001,92.230003,93.540001,258890,93.540001
93.349998,94.639999,92.739998,94.57,261246,94.57
94.339996,94.900002,90.860001,91.160004,429251,91.160004
91.360001,92.959999,90.470001,90.730003,389246,90.730003
90.739998,91.540001,88.18,91.010002,449554,91.010002
91.379997,91.790001,89.360001,89.739998,342795,89.739998
89.769997,90.739998,88.760002,90.339996,276614,90.339996
90.449997,90.57,88.379997,88.849998,300113,88.849998
88.43,88.629997,86.830002,87.309998,373752,87.309998
87.730003,87.949997,84.059998,85.769997,345020,85.769997
84.389999,86.290001,83.589996,85.82,396528,85.82
85.199997,85.870003,84.07,85.739998,292345,85.739998
84.980003,85.599998,81.32,81.839996,475832,81.839996
82.32,82.449997,80.010002,81.779999,487721,81.779999
81.059998,84.830002,79.779999,82.699997,424524,82.699997
83.18,84.449997,82.440002,82.75,174142,82.75
83.129997,83.480003,81.550003,82.709999,83702,82.709999
82.760002,84.050003,82.290001,82.809998,297522,82.809998
82.550003,83.150002,80.220001,80.519997,352217,80.519997
80.419998,82.370003,80.050003,82.089996,354839,82.089996
81.949997,81.949997,80.360001,81.010002,272509,81.010002
81.269997,81.290001,79.440002,81,285327,81
80.639999,81.660004,80.360001,81.419998,226066,81.419998
81.550003,82.879997,81.440002,82.199997,283762,82.199997
81.93,82.089996,80.720001,81.120003,270072,81.120003
81.040001,81.269997,79.550003,80.540001,294183,80.540001
80.589996,80.980003,78.080002,78.779999,386045,78.779999
78.220001,78.410004,75.839996,77.190002,432757,77.190002
77.360001,79.349998,76.459999,78.68,447691,78.68
78.870003,78.980003,77.120003,77.910004,292897,77.910004
77.860001,79.410004,77.470001,78.650002,306077,78.650002
78.5,79.849998,77.129997,77.400002,319492,77.400002
77.18,78.040001,76.419998,77.940002,314309,77.940002
77.5,78.080002,76.629997,77.18,359951,77.18
76.949997,77.160004,74.07,74.209999,447012,74.209999
74.360001,76.300003,73.25,75.82,355245,75.82
75.93,76.18,74.709999,75.639999,279462,75.639999
75.489998,76.440002,74.120003,74.610001,186214,74.610001
74.230003,75.400002,73.879997,74.580002,116278,74.580002
74.25,75.760002,74.169998,75.580002,236720,75.580002
76.290001,77.830002,75.620003,76.510002,275317,76.510002
76.620003,77.019997,75.449997,75.779999,194751,75.779999
75.510002,76.580002,73.709999,74.089996,294447,74.089996
73.870003,74.480003,73.300003,73.690002,258382,73.690002
NA,NA,NA,NA,NA,NA
66,69.540001,63.720001,69,504122,69
69.239998,69.32,66.669998,66.879997,360300,66.879997
67.599998,68.230003,66.800003,67.379997,293483,67.379997
67.400002,68.220001,66.089996,66.809998,237011,66.809998
66.800003,66.889999,65.169998,65.839996,276529,65.839996
65.459999,65.550003,62.779999,63.049999,330077,63.049999
63.009998,64.199997,62.25,63.82,322804,63.82
63.330002,63.43,60.43,60.939999,456172,60.939999
61.119999,61.68,58.959999,59.950001,392493,59.950001
59.169998,59.57,57.34,57.810001,414224,57.810001
57.07,58.73,55.02,55.91,424946,55.91
55.400002,57.150002,53.599998,55.93,518784,55.93
55.5,58.98,54.209999,56.470001,351977,56.470001
55.830002,58.73,54.049999,54.110001,106315,54.110001
55.5,56.91,54.200001,56.52,383536,56.52
57.75,58.529999,55.130001,55.259998,277319,55.259998
55.389999,57.560001,55.060001,57.119999,274003,57.119999
NA,NA,NA,NA,NA,NA
55.860001,56.59,54.509998,54.73,127202,54.73
55.049999,55.740002,52.900002,53.610001,241378,53.610001
53.720001,54.32,52.700001,54.119999,218557,54.119999
53.869999,54.02,52.439999,53.27,233516,53.27
53.759998,55.110001,52.029999,52.689999,268708,52.689999
52.610001,52.73,49.68,50.040001,375782,50.040001
50,50.369999,47.549999,47.93,451642,47.93
48,49.310001,46.830002,48.650002,460083,48.650002
48.779999,49.650002,47.73,48.790001,362081,48.790001
48.919998,49.610001,47.16,48.360001,421007,48.360001
48.189999,48.189999,45.619999,46.07,394946,46.07
45.689999,46.790001,44.200001,45.889999,476541,45.889999
46.16,48.91,45.009998,48.48,510252,48.48
48.599998,51.27,46.07,46.25,478340,46.25
46.349998,48.869999,45.950001,48.689999,175626,48.689999
48.689999,48.77,45.889999,46.389999,438892,46.389999
46.689999,48.200001,46.549999,47.779999,340252,47.779999
47.349998,49.09,45.869999,46.310001,426829,46.310001
46.630001,47.759998,45.209999,45.59,374289,45.59
45.200001,46.41,44.349998,45.150002,310638,45.150002
45.130001,46.549999,44.810001,46.23,313141,46.23
45.830002,45.830002,44.080002,44.450001,365440,44.450001
44.43,44.959999,43.580002,44.529999,300732,44.529999
44.630001,48.349998,44.310001,48.240002,454142,48.240002
47.59,50.560001,46.669998,49.57,511409,49.57
49.790001,54.240002,49.689999,53.049999,644919,53.049999
51.669998,52.560001,47.950001,48.450001,577515,48.450001
48.669998,52.099998,47.360001,50.48,596851,50.48
50.860001,53.16,50.720001,51.689999,584976,51.689999
52.009998,53.990002,51.650002,52.860001,536364,52.860001
52.43,52.650002,49.860001,50.02,501701,50.02
50.98,51.139999,48.049999,48.84,519272,48.84
49.419998,51.599998,49.139999,51.209999,563662,51.209999
51.349998,53.43,51.029999,52.779999,437072,52.779999
52.75,54.150002,50.810001,53.529999,518799,53.529999
53.240002,53.41,50.32,52.139999,257476,52.139999
50.549999,52.139999,49.150002,51.16,125210,51.16
51.240002,51.849998,49.91,50.34,366125,50.34
50.75,50.990002,48.669998,49.450001,475383,49.450001
49.419998,50.330002,48.68,49.279999,293101,49.279999
49.16,51.279999,48.43,50.990002,429524,50.990002
51,51.220001,47.799999,48.169998,459584,48.169998
48.970001,49.939999,48.459999,49.759998,399494,49.759998
49.450001,51.040001,48.709999,49.59,427177,49.59
49.799999,50.830002,49.450001,50.52,370597,50.52
50.610001,51.990002,49.599998,51.529999,463989,51.529999
51.619999,52.400002,50.610001,50.759998,370953,50.759998
50.889999,51.220001,48.880001,49.610001,406840,49.610001
49.599998,50.790001,49.25,50,409877,50
50.080002,50.360001,48.200001,48.290001,395761,48.290001
48.77,49.049999,47.330002,48.169998,404590,48.169998
48.439999,48.759998,46.860001,47.049999,358381,47.049999
46.93,47.279999,44.75,44.84,395722,44.84
44.810001,45,42.849998,43.880001,367600,43.880001
43.84,44.200001,42.41,43.459999,346310,43.459999
42.509998,45.34,42.029999,44.66,220638,44.66
44.599998,44.709999,42.75,43.959999,106907,43.959999
43.990002,46.529999,43.310001,45.720001,379180,45.720001
46.41,47.610001,45.330002,47.450001,292417,47.450001
47.459999,48.560001,46.669998,47.509998,309553,47.509998
47.720001,49.459999,47,49.209999,398795,49.209999
49.02,52.48,48.73,51.43,515277,51.43
51.009998,51.380001,48.209999,48.869999,384092,48.869999
48.57,49.16,47.610001,48.68,355866,48.68
48.73,48.73,47.279999,47.599998,365748,47.599998
47.549999,50.450001,47.049999,50.09,451104,50.09
49.59,50.27,48.110001,49.139999,453394,49.139999
49.470001,52.240002,49.470001,52.139999,325282,52.139999
51.950001,54.130001,51.169998,53.98,548870,53.98
53.18,53.23,50.369999,50.419998,552627,50.419998
51,52.07,50.509998,50.790001,449531,50.790001
50.73,51.93,50.080002,51.639999,395135,51.639999
51.810001,53.099998,51.470001,51.91,375534,51.91
52.049999,53.790001,51.830002,53.290001,431026,53.290001
53.549999,56.689999,53.389999,56.389999,508904,56.389999
55.919998,57.419998,55.07,56.709999,413134,56.709999
56.560001,56.880001,55.310001,55.740002,230623,55.740002
56.16,57.169998,54.849998,56.380001,112382,56.380001
56.41,56.91,55.009998,55.259998,354244,55.259998
56.34,57.189999,55.73,56.16,329631,56.16
56.279999,58.41,55.759998,57.740002,415569,57.740002
57.529999,57.950001,56.5,57.150002,328322,57.150002
57.299999,57.889999,56.52,56.990002,250558,56.990002
56.650002,57.830002,56.07,57.060001,281864,57.060001
56.93,59.330002,56.540001,58.580002,411097,58.580002
58.549999,59.849998,58.380001,59.630001,340322,59.630001
59.790001,59.900002,58.32,59.150002,244753,59.150002
59.299999,59.73,58.450001,58.93,215046,58.93
58.950001,61.099998,58.630001,60.400002,389743,60.400002
60.720001,62.580002,60.540001,60.93,423583,60.93
60.689999,61.310001,58.490002,58.939999,437022,58.939999
59.02,59.900002,58.139999,59.389999,434575,59.389999
59.43,59.849998,58.75,59.25,332694,59.25
59.27,61.360001,59.119999,60.75,397345,60.75
61.23,61.849998,60.02,60.5,426835,60.5
60.099998,60.84,59.360001,59.880001,361432,59.880001
59.669998,59.970001,58.419998,59.689999,222089,59.689999
59.849998,60.880001,59.060001,59.43,144389,59.43
59.540001,59.630001,57.09,57.259998,336779,57.259998
58.32,59.040001,58.099998,58.98,287129,58.98
58.810001,60.939999,58.689999,60.720001,329765,60.720001
60.66,60.799999,59.349998,59.720001,230307,59.720001
60.049999,60.25,57.709999,58.029999,330128,58.029999
58.32,58.950001,57.360001,57.509998,314917,57.509998
57.630001,58.07,56.509998,57.68,340682,57.68
57.970001,60.700001,57.720001,60.299999,452222,60.299999
60.290001,60.639999,59.330002,60.200001,292189,60.200001
60.18,61.580002,60.09,61.259998,344508,61.259998
61.02,61.43,59.34,59.639999,371298,59.639999
59.57,59.939999,57.830002,58,363345,58
57.990002,59.23,56.830002,59.130001,461016,59.130001
58.959999,59.130001,57.860001,58.139999,339845,58.139999
58.310001,60.68,58.23,60.139999,405486,60.139999
60.580002,61.82,60.450001,61.43,459765,61.43
61.139999,61.529999,60.209999,60.77,352421,60.77
60.549999,60.630001,59.73,59.959999,246898,59.959999
59.900002,59.98,58.73,59.52,275187,59.52
59.599998,60.369999,59.419998,59.970001,233935,59.970001
60.029999,61.380001,58.849998,59.919998,396155,59.919998
59.779999,60.889999,59.25,60.450001,181875,60.450001
60.5,60.560001,58.880001,59.610001,116656,59.610001
59.439999,60.299999,58.93,59.68,255306,59.68
60.209999,61.490002,59.549999,61.009998,336224,61.009998
61.139999,61.57,59.799999,60.27,312985,60.27
60.220001,60.459999,59.43,59.700001,222341,59.700001
59.66,59.959999,58.759998,59.630001,231957,59.630001
58.84,59.27,58.040001,58.330002,286035,58.330002
58.27,59.689999,57.939999,59.470001,282475,59.470001
58.98,58.98,56.68,56.959999,373405,56.959999
56.869999,57.950001,56.5,56.93,297050,56.93
54.900002,55.34,52.41,52.529999,540608,52.529999
52.75,53.43,50.580002,52.330002,527267,52.330002
52.91,52.959999,50.91,51.650002,434752,51.650002
51.830002,53.540001,51.48,52.779999,382334,52.779999
52.48,53.889999,51.959999,52.740002,349075,52.740002
52.150002,53.169998,51.259998,52.200001,359477,52.200001
52,53.43,50.880001,53.040001,422756,53.040001
53.400002,53.5,51.209999,51.41,334563,51.41
51.619999,52.169998,50.84,50.91,319167,50.91
50.91,51.23,50.139999,50.889999,203485,50.889999
50.759998,51.259998,49.849998,50.150002,102597,50.150002
49.950001,51.02,49.77,50.360001,254321,50.360001
50.709999,50.709999,49.040001,49.189999,347986,49.189999
49.23,49.630001,48.209999,48.450001,316060,48.450001
48.790001,49.029999,47.720001,48.139999,278233,48.139999
48,48.200001,46.91,47.389999,273614,47.389999
47.02,48.439999,46.68,47.98,338107,47.98
47.810001,49.52,47.389999,48.790001,366893,48.790001
48.830002,49.360001,48.34,48.52,247662,48.52
48.470001,48.619999,46.700001,47.119999,334474,47.119999
46.860001,46.939999,45.080002,45.169998,371085,45.169998
45.349998,46.23,45.290001,45.740002,285786,45.740002
45.959999,46.700001,44.830002,45.150002,367326,45.150002
45.16,45.27,44.200001,44.66,360977,44.66
44.82,45.16,43.700001,43.869999,400070,43.869999
43.580002,45.009998,43.349998,44.959999,491433,44.959999
44.810001,45.34,42.689999,43.080002,538005,43.080002
43.27,43.869999,42.799999,43.299999,492271,43.299999
43.34,43.720001,41.91,42.23,420146,42.23
42.23,42.959999,41.349998,42.5,317211,42.5
42.18,42.689999,41.639999,41.869999,314275,41.869999
41.880001,42.900002,41.43,42.619999,200185,42.619999
42.41,42.68,40.400002,40.799999,107578,40.799999
40.580002,41.48,40.209999,41.139999,380433,41.139999
41.029999,41.400002,39.860001,40.450001,377181,40.450001
40.299999,40.470001,37.75,38.240002,468366,38.240002
38.18,39.889999,38.16,39.310001,375650,39.310001
39.689999,39.860001,38.52,38.599998,368722,38.599998
38.959999,42.860001,38.950001,42.560001,533682,42.560001
42.68,45.900002,41.779999,45.220001,666328,45.220001
45,49.330002,43.599998,49.200001,757503,49.200001
48.099998,48.869999,44.150002,45.41,713418,45.41
44.259998,46.77,43.209999,46.25,689301,46.25
46.110001,48.419998,45.650002,46.75,539450,46.75
46.68,47.23,45.610001,46.049999,385631,46.049999
45.82,46.41,44.139999,45.939999,508815,45.939999
45.790001,46.259998,44.049999,44.150002,422735,44.150002
44.16,46.040001,43.360001,45.919998,498992,45.919998
45.709999,45.880001,44.16,44.630001,395838,44.630001
44.779999,44.970001,43.59,44,326269,44
44.110001,45.25,43.919998,44.59,335953,44.59
45.16,47.349998,44.82,47.150002,421981,47.150002
47.130001,47.709999,46.330002,46.900002,366390,46.900002
46.889999,47.029999,44.240002,44.68,211301,44.68
44.970001,46.740002,44.689999,46.68,104528,46.68
46.450001,46.48,45.139999,45.830002,345875,45.830002
46.540001,47.150002,44.41,44.48,411957,44.48
44.619999,45.18,43.709999,44.91,371976,44.91
45.049999,46.380001,44.860001,45.700001,338622,45.700001
45.380001,45.5,44.299999,44.43,273906,44.43
44.5,45.700001,44.299999,45.23,265176,45.23
44.919998,45.849998,44.68,45.09,355853,45.09
45.380001,47.099998,44.630001,44.740002,478979,44.740002
45.07,45.810001,43.970001,45.540001,420740,45.540001
45.650002,46.939999,45.209999,46.259998,323061,46.259998
46.200001,49.080002,45.73,48.529999,453101,48.529999
49,49.709999,47.700001,47.810001,547488,47.810001
48.110001,50.07,47.759998,49.43,509760,49.43
49.689999,50.919998,49.169998,49.630001,508680,49.630001
49.509998,50.130001,47.040001,47.099998,408663,47.099998
47.459999,48.43,46.439999,46.66,465388,46.66
46.689999,46.959999,45.939999,46.639999,348241,46.639999
46.279999,47.02,45.23,46.380001,370940,46.380001
46.869999,47.5,46.16,47.259998,198127,47.259998
47.27,47.490002,45.849998,45.889999,125840,45.889999
46.25,46.52,45.23,45.549999,361314,45.549999
45.880001,46.080002,44.860001,45.200001,384288,45.200001
45.27,46.099998,44.900002,45.380001,322742,45.380001
45.439999,45.75,44.200001,44.599998,406577,44.599998
44.740002,44.939999,43.639999,43.98,302084,43.98
43.779999,43.91,42.580002,43.200001,370825,43.200001
43.439999,46.220001,43.060001,45.939999,521518,45.939999
46.060001,46.790001,45.16,46.060001,436513,46.060001
45.740002,47.029999,45.48,46.59,363307,46.59
46.43,46.73,45.560001,46.139999,305518,46.139999
46.110001,48.360001,45.959999,47.900002,434574,47.900002
47.740002,48.279999,46.169998,46.32,459307,46.32
46.57,46.650002,45.119999,45.200001,437646,45.200001
45.41,45.639999,44.110001,44.290001,448133,44.290001
44.52,45.119999,43.639999,43.869999,487992,43.869999
44.099998,44.759998,43.57,44.209999,445973,44.209999
43.630001,44.110001,42.619999,42.93,502371,42.93
43.049999,43.330002,41.540001,41.75,545351,41.75
41.610001,42.84,40.220001,40.740002,480893,40.740002
40.919998,42.25,40.060001,41.740002,535179,41.740002
41.959999,42.029999,40.580002,40.669998,363714,40.669998
41.110001,41.549999,39.91,40.75,251518,40.75
40.720001,41.049999,39.889999,40.540001,131356,40.540001
40.540001,40.990002,38.990002,40.389999,432642,40.389999
41.490002,42.75,40.41,41.75,516190,41.75
42.040001,43.459999,41.860001,42.869999,430304,42.869999
42.689999,43.25,41.720001,43.040001,383158,43.040001
43.25,43.299999,41.669998,41.709999,316475,41.709999
41.77,42.610001,41.5,41.650002,369509,41.650002
41.73,42.23,41.169998,41.849998,415537,41.849998
41.689999,41.970001,39.84,39.939999,545289,39.939999
40.150002,41.779999,40.07,41.080002,496884,41.080002
41.310001,42,39.599998,39.970001,510758,39.970001
40.099998,40.150002,37.5,37.650002,635413,37.650002
37.68,38.580002,36.639999,37.509998,767184,37.509998
37.860001,38.990002,36.869999,37.16,646166,37.16
37.27,37.540001,36.380001,36.759998,513940,36.759998
36.630001,36.84,35.16,35.619999,505406,35.619999
35.400002,36.700001,34.529999,36.310001,550476,36.310001
36.32,37.880001,36.029999,37.349998,474159,37.349998
36.790001,37.349998,35.290001,35.52,402967,35.52
35.799999,35.84,34.630001,34.950001,196227,34.950001
34.869999,35.57,34.290001,34.73,116038,34.73
34.580002,34.860001,33.98,34.740002,298080,34.740002
35.799999,36.540001,35.66,36.139999,302263,36.139999
36.470001,37.950001,36.279999,37.5,374658,37.5
37.860001,38.279999,37.380001,38.099998,205873,38.099998
38,38.09,36.599998,36.810001,220644,36.810001
36.700001,37.939999,36.66,37.869999,241945,37.869999
37.360001,37.400002,36.400002,36.599998,267912,36.599998
36.810001,37.790001,36.220001,37.040001,283623,37.040001
37.599998,38.389999,36.330002,36.759998,431985,36.759998
36.900002,37.099998,35.740002,35.970001,410131,35.970001
36.18,36.389999,33.77,33.970001,563811,33.970001
34.09,34.259998,32.099998,33.27,617409,33.27
33.299999,34.34,32.639999,33.16,596496,33.16
32.939999,33.200001,30.879999,31.41,648640,31.41
31.110001,32.209999,29.93,30.440001,627218,30.440001
30.540001,31.709999,30.1,30.48,637903,30.48
30.6,31.77,30.280001,31.200001,537906,31.200001
31.18,31.18,29.129999,29.42,329094,29.42
NA,NA,NA,NA,NA,NA
29.200001,30.209999,28.209999,28.459999,188026,28.459999
28.33,28.58,26.190001,26.549999,690039,26.549999
28.35,30.25,27.870001,29.530001,694040,29.530001
29.84,32.349998,29.530001,32.189999,636573,32.189999
32.049999,32.740002,29.68,30.34,606892,30.34
29.809999,32.41,29.25,31.450001,642432,31.450001
30.549999,32.84,30.139999,32.299999,738551,32.299999
32.189999,34.82,31.74,33.220001,833378,33.220001
33.700001,34.400002,32.650002,33.619999,618110,33.619999
33.830002,34.18,31.290001,31.620001,595612,31.620001
31.370001,31.530001,29.57,29.879999,602564,29.879999
29.75,32.75,29.4,32.279999,811699,32.279999
32.709999,33.599998,31.530001,31.719999,696721,31.719999
31.639999,32.450001,30.629999,30.889999,616531,30.889999
30.969999,31.379999,29.57,29.690001,603646,29.690001
30.17,30.610001,27.74,27.940001,738219,27.940001
28.360001,29.219999,27.24,27.450001,781280,27.450001
27.34,27.48,26.049999,26.209999,795965,26.209999
27.299999,29.66,26.950001,29.440001,675157,29.440001
NA,NA,NA,NA,NA,NA
29.08,31.530001,28.700001,29.040001,651956,29.040001
29.139999,31.49,28.73,30.66,578639,30.66
31.35,31.98,30.27,30.77,225497,30.77
30.6,30.73,29.049999,29.639999,103202,29.639999
29.719999,32.049999,29.48,31.48,521016,31.48
33.34,33.529999,31.219999,31.870001,539379,31.870001
31.280001,32.400002,30.559999,32.150002,652245,32.150002
32.189999,33.490002,31.07,33.07,611874,33.07
33.040001,34.689999,32.639999,32.779999,646294,32.779999
32.720001,33.98,32.32,33.75,512468,33.75
33.900002,34.759998,33.369999,34.400002,566226,34.400002
33.889999,35.169998,33.549999,34.66,597834,34.66
34.73,35.32,34.189999,34.57,512962,34.57
34.66,36.34,34.400002,35.919998,578290,35.919998
36.200001,38.110001,36.09,37.900002,709870,37.900002
37.939999,38.389999,36.119999,36.5,706933,36.5
36.360001,38.509998,36.240002,38.290001,740632,38.290001
38.169998,38.48,37.209999,37.84,701435,37.84
37.990002,39.02,37.919998,38.5,564791,38.5
38.169998,38.77,36.68,37.18,489938,37.18
37.369999,37.400002,35.959999,36.34,446100,36.34
